id,microcosm_id,microcosm_random_id,sp,pfg,dom_status,organ,sp_combo,pfg_combo,sp_richness,pfg_number,litter_bag_id,harvest_date,soil_mass,im,im_microcosm,fm,fm_microcosm,ml,ml_microcosm,filter_1,notes
167,132,437,hel,forb,c,root,hel_sol,forb,2,1,pool,23/01/2020,60.0532,0.2568,0.507,NA,0.258,NA,49.11242604,1,fm_9/8/2020
168,132,437,sol,forb,c,root,hel_sol,forb,2,1,pool,23/01/2020,60.0532,0.2502,0.507,NA,0.258,NA,49.11242604,1,fm_9/8/2020
169,133,342,pis,legume,c,leaf,vic_pis,legume,2,1,pool,21/01/2020,59.9932,0.2493,0.4991,0.1046,0.2245,58.04251905,55.01903426,1,NA
170,133,342,vic,legume,c,leaf,vic_pis,legume,2,1,pool,21/01/2020,59.9932,0.2498,0.4991,0.1199,0.2245,52.00160128,55.01903426,1,NA
171,134,21,pis,legume,c,leaf,vic_pis,legume,2,1,pool,28/01/2020,60.0086,0.2489,0.503,0.1557,0.2291,37.44475693,54.45328032,1,NA
172,134,21,vic,legume,c,leaf,vic_pis,legume,2,1,pool,28/01/2020,60.0086,0.2541,0.503,0.0734,0.2291,71.11373475,54.45328032,1,NA
173,135,182,pis,legume,c,leaf,vic_pis,legume,2,1,pool,13/01/2020,59.9941,0.2519,0.5041,NA,0.2482,NA,50.76373735,1,NA
174,135,182,vic,legume,c,leaf,vic_pis,legume,2,1,pool,13/01/2020,59.9941,0.2522,0.5041,NA,0.2482,NA,50.76373735,1,NA
175,136,49,pis,legume,c,root,vic_pis,legume,2,1,pool,08/01/2020,60.0863,0.2509,0.5047,NA,0.2739,NA,45.73013671,1,fm_9/7/2020
176,136,49,vic,legume,c,root,vic_pis,legume,2,1,pool,08/01/2020,60.0863,0.2538,0.5047,NA,0.2739,NA,45.73013671,1,fm_9/7/2020
177,137,186,pis,legume,c,root,vic_pis,legume,2,1,pool,13/01/2020,59.9936,0.251,0.5038,NA,0.3155,NA,37.37594283,1,fm_9/7/2020
178,137,186,vic,legume,c,root,vic_pis,legume,2,1,pool,13/01/2020,59.9936,0.2528,0.5038,NA,0.3155,NA,37.37594283,1,fm_9/7/2020
179,138,132,pis,legume,c,root,vic_pis,legume,2,1,pool,10/01/2020,60.0241,0.2515,0.5029,NA,0.2998,NA,40.38576258,1,fm_9/7/2020
180,138,132,vic,legume,c,root,vic_pis,legume,2,1,pool,10/01/2020,60.0241,0.2514,0.5029,NA,0.2998,NA,40.38576258,1,fm_9/7/2020
181,139,365,sor,gc4,c,leaf,zea_sor,gc4,2,1,pool,21/01/2020,60.0499,0.2516,0.505,NA,0.3416,NA,32.35643564,1,solo_hay_un_sobre_y_no_pone_de_que_spp
182,139,365,zea,gc4,c,leaf,zea_sor,gc4,2,1,pool,21/01/2020,60.0499,0.2534,0.505,NA,0.3416,NA,32.35643564,1,solo_hay_un_sobre_y_no_pone_de_que_spp
183,140,168,sor,gc4,c,leaf,zea_sor,gc4,2,1,pool,13/01/2020,59.9462,0.2506,0.4979,NA,0.3363,NA,32.45631653,1,solo_hay_un_sobre_y_no_pone_de_que_spp
184,140,168,zea,gc4,c,leaf,zea_sor,gc4,2,1,pool,13/01/2020,59.9462,0.2473,0.4979,NA,0.3363,NA,32.45631653,1,solo_hay_un_sobre_y_no_pone_de_que_spp
185,141,381,sor,gc4,c,leaf,zea_sor,gc4,2,1,pool,21/01/2020,59.9634,0.2502,0.5002,NA,0.3181,NA,36.40543782,1,solo_hay_un_sobre_y_no_pone_de_que_spp
186,141,381,zea,gc4,c,leaf,zea_sor,gc4,2,1,pool,21/01/2020,59.9634,0.25,0.5002,NA,0.3181,NA,36.40543782,1,solo_hay_un_sobre_y_no_pone_de_que_spp
187,142,451,sor,gc4,c,root,zea_sor,gc4,2,1,pool,24/01/2020,60.0334,0.2525,0.4999,NA,0.3799,NA,24.00480096,1,fm_9/8/2020
188,142,451,zea,gc4,c,root,zea_sor,gc4,2,1,pool,24/01/2020,60.0334,0.2474,0.4999,NA,0.3799,NA,24.00480096,1,fm_9/8/2020
189,143,435,sor,gc4,c,root,zea_sor,gc4,2,1,pool,23/01/2020,59.9754,0.246,0.4948,NA,0.3152,NA,36.29749394,1,fm_9/8/2020
190,143,435,zea,gc4,c,root,zea_sor,gc4,2,1,pool,23/01/2020,59.9754,0.2488,0.4948,NA,0.3152,NA,36.29749394,1,fm_9/8/2020
191,144,394,sor,gc4,c,root,zea_sor,gc4,2,1,pool,22/01/2020,60.0065,0.25,0.5001,NA,0.3876,NA,22.4955009,1,fm_9/8/2020
192,144,394,zea,gc4,c,root,zea_sor,gc4,2,1,pool,22/01/2020,60.0065,0.2501,0.5001,NA,0.3876,NA,22.4955009,1,fm_9/8/2020
193,145,213,ave,gc3,w,leaf,ave_hel,forb_gc3,2,2,pool,14/01/2020,59.9901,0.2483,0.5005,0.092,0.2287,62.94804672,54.30569431,1,NA
194,145,213,hel,forb,w,leaf,ave_hel,forb_gc3,2,2,pool,14/01/2020,59.9901,0.2522,0.5005,0.1367,0.2287,45.79698652,54.30569431,1,NA
195,146,418,ave,gc3,w,leaf,ave_hel,forb_gc3,2,2,pool,23/01/2020,60.0003,0.2517,0.5005,0.0956,0.2153,62.01827573,56.98301698,1,NA
196,146,418,hel,forb,w,leaf,ave_hel,forb_gc3,2,2,pool,23/01/2020,60.0003,0.2488,0.5005,0.1197,0.2153,51.88906752,56.98301698,1,NA
197,147,63,ave,gc3,w,leaf,ave_hel,forb_gc3,2,2,pool,08/01/2020,59.9943,0.2467,0.5028,0.1064,0.1722,56.87069315,65.75178998,1,es_leaf_en_vez_de_root
198,147,63,hel,forb,w,leaf,ave_hel,forb_gc3,2,2,pool,08/01/2020,59.9943,0.2561,0.5028,0.0658,0.1722,74.30691136,65.75178998,1,es_leaf_en_vez_de_root
199,148,62,ave,gc3,w,root,ave_hel,forb_gc3,2,2,pool,08/01/2020,60.0217,0.2556,0.5095,NA,0.3371,NA,33.83709519,1,NA
200,148,62,hel,forb,w,root,ave_hel,forb_gc3,2,2,pool,08/01/2020,60.0217,0.2539,0.5095,NA,0.3371,NA,33.83709519,1,NA
201,149,293,ave,gc3,w,leaf,ave_vic,legume_gc3,2,2,pool,17/01/2020,60.0369,0.2509,0.5005,0.1159,0.248,53.80629733,50.44955045,1,NA
202,149,293,vic,legume,w,leaf,ave_vic,legume_gc3,2,2,pool,17/01/2020,60.0369,0.2496,0.5005,0.1321,0.248,47.07532051,50.44955045,1,NA
203,150,26,ave,gc3,w,leaf,ave_vic,legume_gc3,2,2,pool,08/01/2020,59.9939,0.2472,0.4917,0.1215,0.2577,50.84951456,47.5899939,1,NA
204,150,26,vic,legume,w,leaf,ave_vic,legume_gc3,2,2,pool,08/01/2020,59.9939,0.2445,0.4917,0.1362,0.2577,44.29447853,47.5899939,1,NA
205,151,331,ave,gc3,w,root,ave_vic,legume_gc3,2,2,pool,20/01/2020,59.9938,0.2495,0.5004,NA,0.323,NA,35.45163869,1,fm_9/8/2020
206,151,331,vic,legume,w,root,ave_vic,legume_gc3,2,2,pool,20/01/2020,59.9938,0.2509,0.5004,NA,0.323,NA,35.45163869,1,fm_9/8/2020
207,152,88,ave,gc3,w,root,ave_vic,legume_gc3,2,2,pool,08/01/2020,60.0344,0.2472,0.5045,NA,0.2768,NA,45.13379584,1,fm_9/7/2020
208,152,88,vic,legume,w,root,ave_vic,legume_gc3,2,2,pool,08/01/2020,60.0344,0.2573,0.5045,NA,0.2768,NA,45.13379584,1,fm_9/7/2020
209,153,258,ave,gc3,w,leaf,ave_sol,forb_gc3,2,2,pool,16/01/2020,60.0521,0.253,0.5049,0.09,0.2744,64.42687747,45.65260448,1,NA
210,153,258,sol,forb,w,leaf,ave_sol,forb_gc3,2,2,pool,16/01/2020,60.0521,0.2519,0.5049,0.1844,0.2744,26.79634776,45.65260448,1,NA
211,154,48,ave,gc3,w,leaf,ave_sol,forb_gc3,2,2,pool,08/01/2020,60.0039,0.2519,0.4974,0.1375,0.3041,45.41484716,38.86208283,1,NA
212,154,48,sol,forb,w,leaf,ave_sol,forb_gc3,2,2,pool,08/01/2020,60.0039,0.2455,0.4974,0.1666,0.3041,32.13849287,38.86208283,1,NA
213,155,247,ave,gc3,w,root,ave_sol,forb_gc3,2,2,pool,15/01/2020,59.9733,0.2529,0.5029,NA,0.2507,NA,50.14913502,1,fm_9/7/2020
214,155,247,sol,forb,w,root,ave_sol,forb_gc3,2,2,pool,15/01/2020,59.9733,0.25,0.5029,NA,0.2507,NA,50.14913502,1,fm_9/7/2020
215,156,340,ave,gc3,w,root,ave_sol,forb_gc3,2,2,pool,20/01/2020,60.0041,0.2509,0.5003,NA,0.3096,NA,38.11712972,1,fm_9/7/2020
216,156,340,sol,forb,w,root,ave_sol,forb_gc3,2,2,pool,20/01/2020,60.0041,0.2494,0.5003,NA,0.3096,NA,38.11712972,1,fm_9/7/2020
217,157,431,ave,gc3,w,leaf,ave_sor,gc3_gc4,2,2,pool,23/01/2020,59.9972,0.2521,0.5033,0.0693,0.2409,72.51090837,52.13590304,1,NA
218,157,431,sor,gc4,w,leaf,ave_sor,gc3_gc4,2,2,pool,23/01/2020,59.9972,0.2512,0.5033,0.1716,0.2409,31.68789809,52.13590304,1,NA
219,158,172,ave,gc3,w,leaf,ave_sor,gc3_gc4,2,2,pool,13/01/2020,59.9419,0.2489,0.4992,0.0666,0.2404,73.24226597,51.84294872,1,NA
220,158,172,sor,gc4,w,leaf,ave_sor,gc3_gc4,2,2,pool,13/01/2020,59.9419,0.2503,0.4992,0.1738,0.2404,30.56332401,51.84294872,1,NA
221,159,416,ave,gc3,w,root,ave_sor,gc3_gc4,2,2,pool,23/01/2020,59.9812,0.2528,0.5047,NA,0.3443,NA,31.78125619,1,fm_9/8/2020
222,159,416,sor,gc4,w,root,ave_sor,gc3_gc4,2,2,pool,23/01/2020,59.9812,0.2519,0.5047,NA,0.3443,NA,31.78125619,1,fm_9/8/2020
223,160,286,ave,gc3,w,root,ave_sor,gc3_gc4,2,2,pool,16/01/2020,59.9818,0.2548,0.5037,NA,0.3772,NA,25.11415525,1,fm_9/7/2020
224,160,286,sor,gc4,w,root,ave_sor,gc3_gc4,2,2,pool,16/01/2020,59.9818,0.2489,0.5037,NA,0.3772,NA,25.11415525,1,fm_9/7/2020
225,161,113,ave,gc3,w,leaf,ave_pis,legume_gc3,2,2,pool,10/01/2020,59.9779,0.2473,0.4957,0.0801,0.169,67.61019005,65.90679847,1,NA
226,161,113,pis,legume,w,leaf,ave_pis,legume_gc3,2,2,pool,10/01/2020,59.9779,0.2484,0.4957,0.0889,0.169,64.21095008,65.90679847,1,NA
227,162,61,ave,gc3,w,leaf,ave_pis,legume_gc3,2,2,pool,08/01/2020,59.9739,0.2537,0.5022,0.12,NA,52.70003942,NA,0,no_esta_el_61-Pis
228,162,61,pis,legume,w,leaf,ave_pis,legume_gc3,2,2,pool,08/01/2020,59.9739,0.2485,0.5022,NA,NA,NA,NA,0,no_esta_el_61-Pis
229,163,87,ave,gc3,w,root,ave_pis,legume_gc3,2,2,pool,08/01/2020,60.0042,0.2516,0.5025,NA,0.2763,NA,45.01492537,1,fm_9/7/2020
230,163,87,pis,legume,w,root,ave_pis,legume_gc3,2,2,pool,08/01/2020,60.0042,0.2509,0.5025,NA,0.2763,NA,45.01492537,1,fm_9/7/2020
231,164,357,ave,gc3,w,root,ave_pis,legume_gc3,2,2,pool,21/01/2020,59.9921,0.2541,0.5058,NA,0.3257,NA,35.60695927,1,fm_9/8/2020
232,164,357,pis,legume,w,root,ave_pis,legume_gc3,2,2,pool,21/01/2020,59.9921,0.2517,0.5058,NA,0.3257,NA,35.60695927,1,fm_9/8/2020
233,165,98,ave,gc3,w,leaf,ave_zea,gc3_gc4,2,2,pool,10/01/2020,59.9992,0.2515,0.4999,0.0999,0.2576,60.27833002,48.46969394,1,NA
234,165,98,zea,gc4,w,leaf,ave_zea,gc3_gc4,2,2,pool,10/01/2020,59.9992,0.2484,0.4999,0.1577,0.2576,36.5136876,48.46969394,1,NA
235,166,111,ave,gc3,w,leaf,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0175,0.2491,0.5032,0.0729,0.2273,70.73464472,54.8290938,1,NA
236,166,111,zea,gc4,w,leaf,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0175,0.2541,0.5032,0.1544,0.2273,39.23652105,54.8290938,1,NA
237,167,145,ave,gc3,w,root,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0664,0.254,0.5071,NA,0.2398,NA,52.71149675,1,fm_9/7/2020
238,167,145,zea,gc4,w,root,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0664,0.2531,0.5071,NA,0.2398,NA,52.71149675,1,fm_9/7/2020
239,168,109,ave,gc3,w,root,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0477,0.2482,0.5018,NA,0.3663,NA,27.00278996,1,fm_9/7/2020
240,168,109,zea,gc4,w,root,ave_zea,gc3_gc4,2,2,pool,10/01/2020,60.0477,0.2536,0.5018,NA,0.3663,NA,27.00278996,1,fm_9/7/2020
241,169,20,hel,forb,w,leaf,tri_hel,forb_gc3,2,2,pool,08/01/2020,60.0324,0.2472,0.493,0.1194,0.2245,51.69902913,54.46247465,1,NA
242,169,20,tri,gc3,w,leaf,tri_hel,forb_gc3,2,2,pool,08/01/2020,60.0324,0.2458,0.493,0.1051,0.2245,57.24165989,54.46247465,1,NA
243,170,157,hel,forb,w,leaf,tri_hel,forb_gc3,2,2,pool,10/01/2020,60.0567,0.2508,0.5039,0.1381,0.2392,44.93620415,52.53026394,1,NA
244,170,157,tri,gc3,w,leaf,tri_hel,forb_gc3,2,2,pool,10/01/2020,60.0567,0.2531,0.5039,0.1011,0.2392,60.05531411,52.53026394,1,NA
245,171,160,hel,forb,w,root,tri_hel,forb_gc3,2,2,pool,13/01/2020,59.9825,0.2535,0.5022,NA,0.3181,NA,36.65870171,1,fm_9/8/2020
246,171,160,tri,gc3,w,root,tri_hel,forb_gc3,2,2,pool,13/01/2020,59.9825,0.2487,0.5022,NA,0.3181,NA,36.65870171,1,fm_9/8/2020
247,172,396,hel,forb,w,root,tri_hel,forb_gc3,2,2,pool,22/01/2020,59.9916,0.2511,0.5014,NA,0.3815,NA,23.91304348,1,fm_9/8/2020
248,172,396,tri,gc3,w,root,tri_hel,forb_gc3,2,2,pool,22/01/2020,59.9916,0.2503,0.5014,NA,0.3815,NA,23.91304348,1,fm_9/8/2020
249,173,32,tri,gc3,w,leaf,tri_vic,legume_gc3,2,2,pool,08/01/2020,60.0265,0.2513,0.5016,0.1182,0.2688,52.96458416,46.41148325,1,NA
250,173,32,vic,legume,w,leaf,tri_vic,legume_gc3,2,2,pool,08/01/2020,60.0265,0.2503,0.5016,0.1506,0.2688,39.83220136,46.41148325,1,NA
251,174,110,tri,gc3,w,leaf,tri_vic,legume_gc3,2,2,pool,10/01/2020,59.9795,0.2519,0.5032,0.0908,0.2121,63.95394998,57.84976153,1,NA
252,174,110,vic,legume,w,leaf,tri_vic,legume_gc3,2,2,pool,10/01/2020,59.9795,0.2513,0.5032,0.1213,0.2121,51.73099881,57.84976153,1,NA
253,175,268,tri,gc3,w,root,tri_vic,legume_gc3,2,2,pool,16/01/2020,60.0201,0.2504,0.5,NA,0.3884,NA,22.32,1,fm_9/8/2020
254,175,268,vic,legume,w,root,tri_vic,legume_gc3,2,2,pool,16/01/2020,60.0201,0.2496,0.5,NA,0.3884,NA,22.32,1,fm_9/8/2020
255,176,41,tri,gc3,w,root,tri_vic,legume_gc3,2,2,pool,08/01/2020,59.9678,0.2559,0.5032,NA,0.3196,NA,36.48648649,1,fm_9/7/2020
256,176,41,vic,legume,w,root,tri_vic,legume_gc3,2,2,pool,08/01/2020,59.9678,0.2473,0.5032,NA,0.3196,NA,36.48648649,1,fm_9/7/2020
257,177,430,sol,forb,w,leaf,tri_sol,forb_gc3,2,2,pool,23/01/2020,59.9804,0.2524,0.4995,0.1176,0.2143,53.40729002,57.0970971,1,NA
258,177,430,tri,gc3,w,leaf,tri_sol,forb_gc3,2,2,pool,23/01/2020,59.9804,0.2471,0.4995,0.0967,0.2143,60.86604614,57.0970971,1,NA
259,178,412,sol,forb,w,leaf,tri_sol,forb_gc3,2,2,pool,22/01/2020,60.0321,0.2502,0.4969,0.1374,0.2362,45.08393285,52.46528477,1,NA
260,178,412,tri,gc3,w,leaf,tri_sol,forb_gc3,2,2,pool,22/01/2020,60.0321,0.2467,0.4969,0.0988,0.2362,59.95135792,52.46528477,1,NA
261,179,429,sol,forb,w,root,tri_sol,forb_gc3,2,2,pool,23/01/2020,60.0117,0.2531,0.5058,NA,0.2869,NA,43.27797548,1,fm_9/8/2020
262,179,429,tri,gc3,w,root,tri_sol,forb_gc3,2,2,pool,23/01/2020,60.0117,0.2527,0.5058,NA,0.2869,NA,43.27797548,1,fm_9/8/2020
263,180,121,sol,forb,w,root,tri_sol,forb_gc3,2,2,pool,10/01/2020,59.9849,0.2477,0.493,NA,0.311,NA,36.9168357,1,fm_9/7/2020
264,180,121,tri,gc3,w,root,tri_sol,forb_gc3,2,2,pool,10/01/2020,59.9849,0.2453,0.493,NA,0.311,NA,36.9168357,1,fm_9/7/2020
265,181,314,sor,gc4,w,leaf,tri_sor,gc3_gc4,2,2,pool,17/01/2020,60.0207,0.2532,0.5078,0.1721,0.2544,32.0300158,49.90153604,1,NA
266,181,314,tri,gc3,w,leaf,tri_sor,gc3_gc4,2,2,pool,17/01/2020,60.0207,0.2546,0.5078,0.0823,0.2544,67.67478397,49.90153604,1,NA
267,182,345,sor,gc4,w,leaf,tri_sor,gc3_gc4,2,2,pool,21/01/2020,59.9963,0.2535,0.5036,0.1496,0.2204,40.98619329,56.23510723,1,NA
268,182,345,tri,gc3,w,leaf,tri_sor,gc3_gc4,2,2,pool,21/01/2020,59.9963,0.2501,0.5036,0.0708,0.2204,71.69132347,56.23510723,1,NA
269,183,31,sor,gc4,w,root,tri_sor,gc3_gc4,2,2,pool,31/01/2020,59.9791,0.2504,0.5025,NA,0.3548,NA,29.39303483,1,fm_9/8/2020
270,183,31,tri,gc3,w,root,tri_sor,gc3_gc4,2,2,pool,31/01/2020,59.9791,0.2521,0.5025,NA,0.3548,NA,29.39303483,1,fm_9/8/2020
271,184,235,sor,gc4,w,root,tri_sor,gc3_gc4,2,2,pool,15/01/2020,60.025,0.2495,0.4972,NA,0.3261,NA,34.41271118,1,fm_9/7/2020
272,184,235,tri,gc3,w,root,tri_sor,gc3_gc4,2,2,pool,15/01/2020,60.025,0.2477,0.4972,NA,0.3261,NA,34.41271118,1,fm_9/7/2020
273,185,384,pis,legume,w,leaf,tri_pis,legume_gc3,2,2,pool,21/01/2020,60.0029,0.2498,0.4999,0.115,0.2108,53.96317054,57.83156631,1,NA
274,185,384,tri,gc3,w,leaf,tri_pis,legume_gc3,2,2,pool,21/01/2020,60.0029,0.2501,0.4999,0.0958,0.2108,61.69532187,57.83156631,1,NA
275,186,310,pis,legume,w,leaf,tri_pis,legume_gc3,2,2,pool,17/01/2020,59.9496,0.2516,0.502,0.0938,0.1941,62.71860095,61.33466135,1,NA
276,186,310,tri,gc3,w,leaf,tri_pis,legume_gc3,2,2,pool,17/01/2020,59.9496,0.2504,0.502,0.1003,0.1941,59.94408946,61.33466135,1,NA
277,187,195,pis,legume,w,root,tri_pis,legume_gc3,2,2,pool,14/01/2020,59.9916,0.2495,0.497,NA,0.3209,NA,35.43259557,1,fm_9/8/2020
278,187,195,tri,gc3,w,root,tri_pis,legume_gc3,2,2,pool,14/01/2020,59.9916,0.2475,0.497,NA,0.3209,NA,35.43259557,1,fm_9/8/2020
279,188,324,pis,legume,w,root,tri_pis,legume_gc3,2,2,pool,20/01/2020,60.0125,0.2493,0.5001,NA,0.3341,NA,33.19336133,1,fm_9/7/2020
280,188,324,tri,gc3,w,root,tri_pis,legume_gc3,2,2,pool,20/01/2020,60.0125,0.2508,0.5001,NA,0.3341,NA,33.19336133,1,fm_9/7/2020
281,189,371,tri,gc3,w,leaf,tri_zea,gc3_gc4,2,2,pool,21/01/2020,60.0022,0.254,0.5068,0.0928,0.2992,63.46456693,40.9629045,1,NA
282,189,371,zea,gc4,w,leaf,tri_zea,gc3_gc4,2,2,pool,21/01/2020,60.0022,0.2528,0.5068,0.2064,0.2992,18.35443038,40.9629045,1,NA
283,190,419,tri,gc3,w,leaf,tri_zea,gc3_gc4,2,2,pool,23/01/2020,60.0071,0.2478,0.4982,0.0875,0.2463,64.68926554,50.56202328,1,NA
284,190,419,zea,gc4,w,leaf,tri_zea,gc3_gc4,2,2,pool,23/01/2020,60.0071,0.2504,0.4982,0.1588,0.2463,36.58146965,50.56202328,1,NA
285,191,215,tri,gc3,w,root,tri_zea,gc3_gc4,2,2,pool,14/01/2020,60.0756,0.2496,0.5032,NA,0.4234,NA,15.85850556,1,fm_9/7/2020
286,191,215,zea,gc4,w,root,tri_zea,gc3_gc4,2,2,pool,14/01/2020,60.0756,0.2536,0.5032,NA,0.4234,NA,15.85850556,1,fm_9/7/2020
287,192,395,tri,gc3,w,root,tri_zea,gc3_gc4,2,2,pool,22/01/2020,59.9521,0.2521,0.503,NA,0.3788,NA,24.69184891,1,fm_9/8/2020
288,192,395,zea,gc4,w,root,tri_zea,gc3_gc4,2,2,pool,22/01/2020,59.9521,0.2509,0.503,NA,0.3788,NA,24.69184891,1,fm_9/8/2020
289,193,192,hel,forb,w,leaf,hel_vic,forb_legume,2,2,pool,13/01/2020,60.0516,0.2485,0.4961,0.1433,0.2999,42.33400402,39.54847813,1,NA
290,193,192,vic,legume,w,leaf,hel_vic,forb_legume,2,2,pool,13/01/2020,60.0516,0.2476,0.4961,0.1566,0.2999,36.75282714,39.54847813,1,NA
291,194,133,hel,forb,w,leaf,hel_vic,forb_legume,2,2,pool,10/01/2020,60.0109,0.2485,0.4998,0.1735,0.3214,30.18108652,35.69427771,1,NA
292,194,133,vic,legume,w,leaf,hel_vic,forb_legume,2,2,pool,10/01/2020,60.0109,0.2513,0.4998,0.1479,0.3214,41.14604059,35.69427771,1,NA
293,195,281,hel,forb,w,root,hel_vic,forb_legume,2,2,pool,16/01/2020,60.0055,0.2539,0.502,NA,0.2792,NA,44.38247012,1,fm_9/7/2020
294,195,281,vic,legume,w,root,hel_vic,forb_legume,2,2,pool,16/01/2020,60.0055,0.2481,0.502,NA,0.2792,NA,44.38247012,1,fm_9/7/2020
295,196,390,hel,forb,w,root,hel_vic,forb_legume,2,2,pool,22/01/2020,60.0375,0.2491,0.499,NA,0.3391,NA,32.04408818,1,fm_9/7/2020
296,196,390,vic,legume,w,root,hel_vic,forb_legume,2,2,pool,22/01/2020,60.0375,0.2499,0.499,NA,0.3391,NA,32.04408818,1,fm_9/7/2020
297,197,118,hel,forb,w,leaf,hel_sor,forb_gc4,2,2,pool,10/01/2020,60.0073,0.2541,0.5016,0.0992,0.2696,60.96025187,46.25199362,1,NA
298,197,118,sor,gc4,w,leaf,hel_sor,forb_gc4,2,2,pool,10/01/2020,60.0073,0.2475,0.5016,0.1704,0.2696,31.15151515,46.25199362,1,NA
299,198,209,hel,forb,w,leaf,hel_sol,forb,2,1,pool,14/01/2020,60.0648,0.2559,0.5052,0.1766,0.3708,30.98866745,26.60332542,0,es_solanum_lo_que_hay_deberia_ser_sorgo
300,198,209,sol,forb,w,leaf,hel_sol,forb,2,1,pool,14/01/2020,60.0648,0.2493,0.5052,0.1942,0.3708,22.10188528,26.60332542,0,es_solanum_lo_que_hay_deberia_ser_sorgo
301,199,277,hel,forb,w,root,hel_sor,forb_gc4,2,2,pool,16/01/2020,59.9791,0.2514,0.5033,NA,0.3146,NA,37.49254918,1,fm_9/8/2020
302,199,277,sor,gc4,w,root,hel_sor,forb_gc4,2,2,pool,16/01/2020,59.9791,0.2519,0.5033,NA,0.3146,NA,37.49254918,1,fm_9/8/2020
303,200,292,hel,forb,w,root,hel_sor,forb_gc4,2,2,pool,17/01/2020,59.9971,0.2486,0.4972,NA,0.2818,NA,43.3226066,1,fm_9/8/2020
304,200,292,sor,gc4,w,root,hel_sor,forb_gc4,2,2,pool,17/01/2020,59.9971,0.2486,0.4972,NA,0.2818,NA,43.3226066,1,fm_9/8/2020
305,201,373,hel,forb,w,leaf,hel_pis,forb_legume,2,2,pool,21/01/2020,59.9915,0.2469,0.4959,0.1302,0.2304,47.26609964,53.53901996,1,NA
306,201,373,pis,legume,w,leaf,hel_pis,forb_legume,2,2,pool,21/01/2020,59.9915,0.249,0.4959,0.1002,0.2304,59.75903614,53.53901996,1,NA
307,202,348,hel,forb,w,leaf,hel_pis,forb_legume,2,2,pool,21/01/2020,59.9995,0.2473,0.4964,0.123,0.2796,50.26283866,43.67445608,1,NA
308,202,348,pis,legume,w,leaf,hel_pis,forb_legume,2,2,pool,21/01/2020,59.9995,0.2491,0.4964,0.1566,0.2796,37.13368125,43.67445608,1,NA
309,203,166,hel,forb,w,root,hel_pis,forb_legume,2,2,pool,13/01/2020,60.0093,0.2488,0.5018,NA,0.3013,NA,39.95615783,1,fm_9/8/2020
310,203,166,pis,legume,w,root,hel_pis,forb_legume,2,2,pool,13/01/2020,60.0093,0.253,0.5018,NA,0.3013,NA,39.95615783,1,fm_9/8/2020
311,204,82,hel,forb,w,root,hel_pis,forb_legume,2,2,pool,08/01/2020,59.9469,0.247,0.496,NA,0.3178,NA,35.92741935,1,fm_9/7/2020
312,204,82,pis,legume,w,root,hel_pis,forb_legume,2,2,pool,08/01/2020,59.9469,0.249,0.496,NA,0.3178,NA,35.92741935,1,fm_9/7/2020
313,205,452,hel,forb,w,leaf,hel_zea,forb_gc4,2,2,pool,24/01/2020,59.9895,0.2479,0.495,0.1124,0.2868,54.65913675,42.06060606,1,NA
314,205,452,zea,gc4,w,leaf,hel_zea,forb_gc4,2,2,pool,24/01/2020,59.9895,0.2471,0.495,0.1744,0.2868,29.42128693,42.06060606,1,NA
315,206,70,hel,forb,w,leaf,hel_zea,forb_gc4,2,2,pool,08/01/2020,59.9695,0.2436,0.4907,0.1354,0.3219,44.41707718,34.39983697,1,NA
316,206,70,zea,gc4,w,leaf,hel_zea,forb_gc4,2,2,pool,08/01/2020,59.9695,0.2471,0.4907,0.1865,0.3219,24.52448401,34.39983697,1,NA
317,207,309,hel,forb,w,root,hel_zea,forb_gc4,2,2,pool,17/01/2020,60.0082,0.2511,0.5019,NA,0.2688,NA,46.44351464,1,fm_9/8/2020
318,207,309,zea,gc4,w,root,hel_zea,forb_gc4,2,2,pool,17/01/2020,60.0082,0.2508,0.5019,NA,0.2688,NA,46.44351464,1,fm_9/8/2020
